160	Quali sono i tempi di evasione dei testi prenotati?	Quali documenti devo portare per viaggiare verso gli USA?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Vorrei essere sicuro che una volta preparata la mia inserzione questa venga pubblicata subito, come posso fare?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Vorrei notificare dei miei amici riguardo l'aggiornamento del profilo, come faccio?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Come invio un reclamo in materia di copyright, impersonificazione, marchi o altri problemi con i Termini di Servizio?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Qual'è il numero di bagagli consentito per un volo internazionale? E quale peso massimo?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Cosa comporta l'impostazione di risparmio energetico?	False
160	Quali sono i tempi di evasione dei testi prenotati?	Quali sono le caratteristiche dell’Autopilot e come si usa?	False
161	Dopo quanto tempo viene spedito un ordine?	Quali sono i tempi di evasione dei testi prenotati?	True
161	Dopo quanto tempo viene spedito un ordine?	Dove è possibile reperire le informazioni sulla partita?	False
161	Dopo quanto tempo viene spedito un ordine?	Il metal detector è in grado di rilevare lo stimolatore cardiaco che porto?	False
161	Dopo quanto tempo viene spedito un ordine?	Come ottengo il voucher di viaggio se la prenotazione è stata effettuata da un agenzia?	False
161	Dopo quanto tempo viene spedito un ordine?	Che cosa è cambiato?	False
161	Dopo quanto tempo viene spedito un ordine?	Cosa posso fare se perdo le chiavi?	False
161	Dopo quanto tempo viene spedito un ordine?	A cosa servono le rotelline sul volante?	False
161	Dopo quanto tempo viene spedito un ordine?	Quanti e quali liquidi è consentito trasportare nel bagaglio a mano?	False
161	Dopo quanto tempo viene spedito un ordine?	Qual'è la differenza tra obliterazione e validazione?	False
161	Dopo quanto tempo viene spedito un ordine?	È possibile includere nella polizza una condizione medica precedente?	False
161	Dopo quanto tempo viene spedito un ordine?	Cosa è possibile comprare con le Gift Card Despar?	False
162	Dopo quanto tempo viene spedito un ordine?	Dopo quanto tempo viene spedito un ordine?	True
162	Dopo quanto tempo viene spedito un ordine?	Cosa succede se un cliente non si presenta al check-in?	False
162	Dopo quanto tempo viene spedito un ordine?	Posso modificare il nome in una prenotazione della partita effettuata a nome mio?	False
162	Dopo quanto tempo viene spedito un ordine?	Come posso registrarmi?	False
162	Dopo quanto tempo viene spedito un ordine?	Devo confermare ogni prenotazione?	False
162	Dopo quanto tempo viene spedito un ordine?	Le persone che non hanno un account attivo come possono essere di disattivate?	False
162	Dopo quanto tempo viene spedito un ordine?	Come faccio a dare la conferma di una prenotazione?	False
162	Dopo quanto tempo viene spedito un ordine?	I tour e le attrazioni sono indicati per i bambini?	False
162	Dopo quanto tempo viene spedito un ordine?	Come ottengo un coupon?	False
162	Dopo quanto tempo viene spedito un ordine?	Mi serve qualcosa di particolare per utilizzarlo?	False
162	Dopo quanto tempo viene spedito un ordine?	È possibile apportare delle modifiche ad un Tweet dopo che è stato messo online?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Quale metodo di spedizione viene utilizzato?	True
163	Quali sono le modalità di spedizione dei testi prenotati?	Come si prosegue col no-show?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Ho ricevuto numerose richieste da sconosciuti, come faccio a rimuoverle?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Posso cancellare il mio abbonamento?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Devo confermare ogni prenotazione?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Parto con un volo nazionale. Quante valigie posso portare? Di che peso?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	In che modo è possibile prevedere il costo di Workplace in base al prezzo per utente al mese?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Ci sono sconti per bambini o studenti?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Qual è il costo per la funzione di lavoro frontline?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	Cos'è un coupon?	False
163	Quali sono le modalità di spedizione dei testi prenotati?	La mia organizzazione usa attualmente Workplace Premium. A quale piano migreremo?	False
164	Quale metodo di spedizione viene utilizzato?	Quali sono le modalità di spedizione dei testi prenotati?	True
164	Quale metodo di spedizione viene utilizzato?	Dove posso reperire il codice del voucher dopo aver eliminato la mail ricevuta?	False
164	Quale metodo di spedizione viene utilizzato?	Cosa comporta l'impostazione di risparmio energetico?	False
164	Quale metodo di spedizione viene utilizzato?	Dove prendo più informazioni riguardo le funzionalità della mia Tesla?	False
164	Quale metodo di spedizione viene utilizzato?	I dati presenti su workplace saranno disponibili anche dopo un cambio piano?	False
164	Quale metodo di spedizione viene utilizzato?	Come posso sapere se gli acquirenti uttilizzano coupon?	False
164	Quale metodo di spedizione viene utilizzato?	Posso cancellare il mio abbonamento?	False
164	Quale metodo di spedizione viene utilizzato?	Quali posti sono considerati i migliori?	False
164	Quale metodo di spedizione viene utilizzato?	Il venditore accetta PayPal come metodo di pagamento.	False
164	Quale metodo di spedizione viene utilizzato?	I biglietti sono per i tifosi della squadra di casa o per gli ospiti?	False
164	Quale metodo di spedizione viene utilizzato?	Ho dimenticato la password	False
165	Quale metodo di spedizione viene utilizzato?	Quale metodo di spedizione viene utilizzato?	True
165	Quale metodo di spedizione viene utilizzato?	Cos'è Vendita su Amazon?	False
165	Quale metodo di spedizione viene utilizzato?	È previsto un limite di biglietti acquistabili per una partita?	False
165	Quale metodo di spedizione viene utilizzato?	Con quali regole o limiti posso imbarcare il mio fucile e l'attrezzatura da caccia?	False
165	Quale metodo di spedizione viene utilizzato?	I coupon sono cedibili?	False
165	Quale metodo di spedizione viene utilizzato?	Come si attivano e usano i comandi vocali?	False
165	Quale metodo di spedizione viene utilizzato?	Gli acquisti effettuati su LaFeltrinelli Internet Bookshop SRL saranno a mia disposizione immediatamente anche nel mio tolino?	False
165	Quale metodo di spedizione viene utilizzato?	Non capisco la differenza che c'è tra obliterare e validare in mio biglietto, potreste spiegarmela?	False
165	Quale metodo di spedizione viene utilizzato?	C’e’ un modo per entrare nella mia auto in caso resti chiuso fuori?	False
165	Quale metodo di spedizione viene utilizzato?	Devo iscrivermi per ricevere un account?	False
165	Quale metodo di spedizione viene utilizzato?	Esiste il rischio che qualcuno condivida contenuti dal suo account Facebook personale su Workplace?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	True
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Non ricordo più la mia password dell'account.	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	C'è un motivo per il quale sono alcune pagine è stata cambiata l'interfaccia?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Una volta acquistati, come posso scaricare gli ebook?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Posso offrire confezioni regalo e biglietti di auguri ai miei clienti su Amazon.it?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Posso modificare un Tweet dopo averlo pubblicato?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Perchè devo registrare il mio tolino?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Perché gli account vengono sospesi?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Posso annullare il mio piano Workplace Premium?	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Per quale motivo è necessaria la registrazione del mio tolino	False
166	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	Dove prendo più informazioni riguardo le funzionalità della mia Tesla?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Come faccio a sapere se i libri da me prenotati sono pronti per essere ritirati presso il punto vendita?	True
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	È possibile scegliere la copertina anche senza alcuna personalizzazione.	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Posso prenotare un volo senza iscrizione?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Mi sono accorto che la mia carta d'identità è scaduta. Dove posso rinnovarla?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Posso annullare il mio piano Workplace Premium?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Esiste una mappa di navigazione per questo sito?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Gli interventi di manutenzione ordinaria sono coperti dalla garanzia?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Vorrei essere sicuro che una volta preparata la mia inserzione questa venga pubblicata subito, come posso fare?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	A che ora bisogna arrivare per lo spettacolo?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Che relazione c'è tra prezzo del biglietto e zona in cui si soggiorna?	False
167	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	C'è un motivo per il quale sono alcune pagine è stata cambiata l'interfaccia?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	True
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Dove posso consultare gli orari di check-in e check-out dell'albergo prenotato?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Quando inizia e quando finisce la mia copertura assicurativa?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	È possibile fare fotografie o video dovunque?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Le partite sono adatte ai bambini?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	I clienti possono lasciare recensioni e che impatto ha questo feedback?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Di quali informazioni ho bisogno per l'iscrizione?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Ci sono sconti per bambini o studenti?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Siete in possesso di una certificazione SOC?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	I voucher di viaggio sono cedibili ad amici o parenti?	False
168	Mi arriva una notifica quando i libri sono pronti per essere ritirati nel punto vendita?	Come cancello una prenotazione?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	True
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Posso cancellare la mia prenotazione?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Si può portare cibo sull'aereo?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Cosa devo fare prima di effettuare il rimessaggio della mia Yamaha?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Cosa devo sapere sulla guida alle basse temperature?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	È possibile fare fotografie o video dovunque?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Come faccio ad attivare la Dark Mode?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Come effettuo la registrazione su un ereader tolino?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	I biglietti sono prenotati a mio nome. Posso cambiare il nome della persona che partecipa alla partita?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Il mio account è stato bloccato e non riesco più ad accedervi, come faccio?	False
169	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	Vorrei provare Workplace.	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	É possibile non ritirare un testo anche se ho già ricevuto l’sms/e-mail?	True
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Cos'è la modalità Valet?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Per andare in Gran Bretagna o in Svizzera è obbligatorio il passaporto?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	In che cosa consiste un ereader?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Di cosa tratta il servizio Workplace di Facebook?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Cosa succede al mio coupon se il pagamento viane stornato?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Esiste una mappa di navigazione per questo sito?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Una volta modificato l'annuncio cosa succede?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Come posso utilizzare dei codici sconto?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Cos'è l'Autopilot e come funziona?	False
170	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Quali sono i regolamenti e il codice di condotta della sede?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	True
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Come si effettua un ordine	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Chi possiede e controlla le informazioni create dai dipendenti della mia organizzazione?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Dove si legge il numero di telaio sulla mia auto Tesla?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Cos’è un dipendente frontline?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Come pago la differenza tra il valore del coupon e il prezzo dell’oggetto?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Come posso fare un ordine sul vostro sito?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Cosa succede se un ospite arreca dei danni alla struttura?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	É possibile aggiungere uno o più testi ad un ordine già confermato?	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Il venditore accetta PayPal come metodo di pagamento.	False
171	È possibile annullare un ordine anche se mi è già stato confermato via SMS?	Si puo' cambiare i dati?	False
172	Che cos’è un coupon?	Cos'è un coupon?	True
172	Che cos’è un coupon?	È possibile ottenere la lista delle persone che ho iniziato a seguire?	False
172	Che cos’è un coupon?	E' possibile aggiungere coperutre addizionali alla polizza di assicurazione?	False
172	Che cos’è un coupon?	Dove posso usare i nuovi piani?	False
172	Che cos’è un coupon?	Dove trovo le informazioni dettagliate sul mio tour?	False
172	Che cos’è un coupon?	In che posizione si trova il mio annuncio?	False
172	Che cos’è un coupon?	Ho prenotato un tour per una fascia oraria, a che ora devo presentarmi?	False
172	Che cos’è un coupon?	Qual è la differenza tra i piani gratuiti e a pagamento?	False
172	Che cos’è un coupon?	Quando inizia e quando finisce la mia copertura assicurativa?	False
172	Che cos’è un coupon?	Come faccio a prenotare i testi scolastici indicati dalla mia scuola?	False
172	Che cos’è un coupon?	Il costo di workplace verrà maggiorato iscrivendosi a Workplace premium?	False
173	Cos'è un coupon?	Che cos’è un coupon?	True
173	Cos'è un coupon?	Devo confermare ogni prenotazione?	False
173	Cos'è un coupon?	è possibile usare Workplace anche se soggetti a requisiti di elaborazione dei dati dell’Unione eurpoea?	False
173	Cos'è un coupon?	Qual è la definizione di dipendente frontline?	False
173	Cos'è un coupon?	Qual è la relazione tra il prezzo del biglietto e l'area in cui ci si siede?	False
173	Cos'è un coupon?	Vorrei maggiori informazioni sulle Gift Card Despar.	False
173	Cos'è un coupon?	I clienti possono lasciare feedback e perché è importante il feedback clienti?	False
173	Cos'è un coupon?	A che ora devo presentarmi alla partita?	False
173	Cos'è un coupon?	Come si ottiene un coupon?	False
173	Cos'è un coupon?	È possibile apportare delle modifiche ad un Tweet dopo che è stato messo online?	False
173	Cos'è un coupon?	Qual è la differenza tra i piani gratuiti e a pagamento?	False
174	Cos'è un coupon?	Cos'è un coupon?	True
174	Cos'è un coupon?	Chi possiede le informazioni create dai dipendenti?	False
174	Cos'è un coupon?	Posso ricevere informazioni sulla camera da me prenotata?	False
174	Cos'è un coupon?	I miei biglietti sono validi solo per la fascia oraria prescelta?	False
174	Cos'è un coupon?	Chi legge i miei aggiornamenti?	False
174	Cos'è un coupon?	Mi serve qualcosa di particolare per utilizzarlo?	False
174	Cos'è un coupon?	È possibile aggiungere delle copertine ai libri che ho ordinato?	False
174	Cos'è un coupon?	Vorrei avere maggiori informazioni sulle scadenze della manutenzione e della revisione del mio veicolo.	False
174	Cos'è un coupon?	Qual è la relazione tra il prezzo del biglietto e l'area in cui ci si siede?	False
174	Cos'è un coupon?	Come funziona lo sportello di ricarica?	False
174	Cos'è un coupon?	Non ho utilizzato il valore totale del mio Voucher di Viaggio per la mia mia prenotazione. Posso utilizzare il saldo rimanente?	False
175	Come ottengo un coupon?	Come si ottiene un coupon?	True
175	Come ottengo un coupon?	Quali sono le funzioni disponibili su Workplace che possono sostituire alcuni degli strumenti di lavoro esistenti della mia azienda?	False
175	Come ottengo un coupon?	In che maniera vengono inviati i voucher regalo?	False
175	Come ottengo un coupon?	Chi legge i miei aggiornamenti?	False
175	Come ottengo un coupon?	Come posso confermare la mia prenotazione?	False
175	Come ottengo un coupon?	Non riesco ad effettuare l’accesso al sito	False
175	Come ottengo un coupon?	Avete sistemi di protezione anti-frode?	False
175	Come ottengo un coupon?	Cosa succede dopo la registrazione?	False
175	Come ottengo un coupon?	Come configuro il mio profilo conducente?	False
175	Come ottengo un coupon?	Una volta acquistati, come posso scaricare gli ebook?	False
175	Come ottengo un coupon?	Ho l'hobby della caccia. A quali disposizioni devo attenermi per portare a bordo armi e munizioni?	False
176	Come si ottiene un coupon?	Come ottengo un coupon?	True
176	Come si ottiene un coupon?	Cos'è un Tweet?	False
176	Come si ottiene un coupon?	Come posso avere chiavi di riserva o duplicati per la mia Yamaha?	False
176	Come si ottiene un coupon?	Dove trovo il codice di condotta e i regolamenti della sede?	False
176	Come si ottiene un coupon?	Come faccio ad attivare la Dark Mode?	False
176	Come si ottiene un coupon?	Possiamo inviarti dei consigli per fare si che la tua pubblicazione non venga rifiutata, li vuoi?	False
176	Come si ottiene un coupon?	Che valore ha il mio voucher di viaggio?	False
176	Come si ottiene un coupon?	Qual è la relazione tra il prezzo del biglietto e l'area in cui ci si siede?	False
176	Come si ottiene un coupon?	A che ora devo presentarmi alla partita?	False
176	Come si ottiene un coupon?	È possibile fare fotografie o video dovunque?	False
176	Come si ottiene un coupon?	È possibile risalire alle persone che leggono i miei Tweet?	False
177	Come si ottiene un coupon?	Come si ottiene un coupon?	True
177	Come si ottiene un coupon?	Quali sono i vantaggi per il venditore?	False
177	Come si ottiene un coupon?	Posso apportare modifiche alla mia prenotazione?	False
177	Come si ottiene un coupon?	I biglietti sono prenotati con il mio nome. Posso cambiare il nome del viaggiatore principale?	False
177	Come si ottiene un coupon?	Come posso essere certo che il mio annuncio venga pubblicato?	False
177	Come si ottiene un coupon?	Vorrei ulteriori informazioni sui messaggi diretti, come funzionano?	False
177	Come si ottiene un coupon?	È possibile scegliere la copertina anche senza alcuna personalizzazione.	False
177	Come si ottiene un coupon?	Cosa succede se un ospite arreca dei danni alla struttura?	False
177	Come si ottiene un coupon?	Parto per gli Stati Uniti d'America. Che cos'è il programma Visa Waiver Program?	False
177	Come si ottiene un coupon?	È necessario iscriversi per ottenere un account?	False
177	Come si ottiene un coupon?	Una volta acquistati, come posso scaricare gli ebook?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Solo gli utenti eBay possono utilizzare coupon?	True
178	Devo essere un utente eBay per utilizzare il coupon?	La mia scuola mi ha dato una lista di libri da comprare, come posso prenotarli?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Dove posso trovare tutte le informazioni sulla mia partita (ad es. ora di inizio, durata ecc.)?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Come funzionano i comandi vocali?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Quanto costa la funzione per il lavoro frontline?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Sono cardiopatico e indosso lo stimolatore cardiaco. Posso passare attraverso il metal detector?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Come posso inviare gli aggiornamenti su Twitter?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Quando inizierò a pagare la mia quota di abbonamento mensile?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Come posso utilizzare il mio Credito di Volo sul mio prossimo viaggio?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Posso usare diversi voucher di viaggio per la stessa prenotazione?	False
178	Devo essere un utente eBay per utilizzare il coupon?	Non ho utilizzato il valore totale del mio Voucher di Viaggio per la mia mia prenotazione. Posso utilizzare il saldo rimanente?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Devo essere un utente eBay per utilizzare il coupon?	True
179	Solo gli utenti eBay possono utilizzare coupon?	Il metal detector è in grado di rilevare lo stimolatore cardiaco che porto?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Dove trovo il numero di telaio della mia Tesla?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Che cosa succede se l’acquirente mi restituisce l’oggetto e io lo rimborso?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Mi piacerebbe provare Workplace.	False
179	Solo gli utenti eBay possono utilizzare coupon?	A chi devo rivolgermi per fare una copia della chiave della mia moto?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Come si crea un Adobe ID?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Che tipo di foto devo caricare?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Come ottengo il voucher di viaggio se la prenotazione è stata effettuata da un agenzia?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Cos'è l'Autopilot e come funziona?	False
179	Solo gli utenti eBay possono utilizzare coupon?	Ho dimenticato la password	False
180	Solo gli utenti eBay possono utilizzare coupon?	Solo gli utenti eBay possono utilizzare coupon?	True
180	Solo gli utenti eBay possono utilizzare coupon?	Cosa succede dopo aver salvato una ricerca?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Vorrei creare un account, da dove iniziare?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Come posso ottenere informazioni sulla camera o sui servizi della struttura?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Una volta modificato l'annuncio cosa succede?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Come riceverò i miei biglietti?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Nel caso dovessi avvalermi della garanzia sul veicolo, in quale concessionaria dovrei recarmi?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Come configuro il mio profilo conducente?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Ho delle immagini e vorrei pubblicarle su Twitter, come posso fare?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Posso usare il cuoupon in un sito eBay di una nazione diversa?	False
180	Solo gli utenti eBay possono utilizzare coupon?	Chi addebiterà la mia carta?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Bisona avere PayPal per utilizzare il coupon?	True
181	Devo avere un conto PayPal per utilizzare il coupon?	Cosa posso fare se un libro non è presente nel catalogo?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	In che cosa consiste il cloud tolino?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	È possibile cambiare le date della prenotazione?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Si può disabilitare il touchscreen?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Si può disabilitare il touchscreen?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Come si naviga in questo sito?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Che tipo di manutenzione richiede la mia nuova Tesla?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Clicca qui per avere maggiori informazioni sui prezzi?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Cos'è e come funziona la nuova Carta a Scalare?	False
181	Devo avere un conto PayPal per utilizzare il coupon?	Quali sono gli aspetti principali sulla guida alle basse temperature?	False
182	Bisona avere PayPal per utilizzare il coupon?	Devo avere un conto PayPal per utilizzare il coupon?	True
182	Bisona avere PayPal per utilizzare il coupon?	Se si usa attualmente Workplace premium, a quale piano verremo spostati?	False
182	Bisona avere PayPal per utilizzare il coupon?	Che cosa succede se l’acquirente mi restituisce l’oggetto e io lo rimborso?	False
182	Bisona avere PayPal per utilizzare il coupon?	Dove metto il transponder / telepass?	False
182	Bisona avere PayPal per utilizzare il coupon?	Dove posso consultare gli orari di check-in e check-out dell'albergo prenotato?	False
182	Bisona avere PayPal per utilizzare il coupon?	A che serve la Range Mode?	False
182	Bisona avere PayPal per utilizzare il coupon?	Perché non riesco ad accedere all’app Tesla che mi è stata consegnata?	False
182	Bisona avere PayPal per utilizzare il coupon?	Quali sono gli aspetti principali sulla guida alle basse temperature?	False
182	Bisona avere PayPal per utilizzare il coupon?	Posso portare con me a bordo i miei medicinali? Necessito di un certificato medico?	False
182	Bisona avere PayPal per utilizzare il coupon?	Quali posti sono considerati i migliori?	False
182	Bisona avere PayPal per utilizzare il coupon?	Con quali regole o limiti posso imbarcare il mio fucile e l'attrezzatura da caccia?	False
183	Bisona avere PayPal per utilizzare il coupon?	Bisona avere PayPal per utilizzare il coupon?	True
183	Bisona avere PayPal per utilizzare il coupon?	Che cosa è cambiato?	False
183	Bisona avere PayPal per utilizzare il coupon?	Dove posso trovare ulteriori informazioni sui Termini di Servizio di Twitter?	False
183	Bisona avere PayPal per utilizzare il coupon?	osso utilizzare un coupon per volta?	False
183	Bisona avere PayPal per utilizzare il coupon?	Quali sono i tempi previsti per la ricezione di un voucher di viaggio dopo l'annullamento del volo?	False
183	Bisona avere PayPal per utilizzare il coupon?	Posso registrare o scattare foto all'interno di qualsiasi luogo?	False
183	Bisona avere PayPal per utilizzare il coupon?	Come posso recuperare il mio contratto di compravendita del mio veicolo a motore?	False
183	Bisona avere PayPal per utilizzare il coupon?	Si possono vendere medicinali su Amazon?	False
183	Bisona avere PayPal per utilizzare il coupon?	Come ottengo un documento di conferma di cancellazione del volo?	False
183	Bisona avere PayPal per utilizzare il coupon?	Quando inizierò a pagare la mia quota di abbonamento mensile?	False
183	Bisona avere PayPal per utilizzare il coupon?	Non riesco ad iniziare a seguire le persone, mi aiutate?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Come posso pagare per utilizzare un coupon?	True
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	I tour e le attrazioni prevedono un numero massimo di biglietti acquistabili?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Posso ricevere informazioni sulla camera da me prenotata?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Il costo di workplace verrà maggiorato iscrivendosi a Workplace premium?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Devo avere un conto PayPal per utilizzare il coupon?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	I tour e le attrazioni sono adatti ai bambini?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Posso parlare con qualcuno riguardo a Vendita su Amazon?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Avete una certificazione SOC?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	Cosa succede dopo la registrazione?	False
184	Quali metodi di pagamento ho a disposizione per utilizzare un coupon?	C’e’ un modo per entrare nella mia auto in caso resti chiuso fuori?	False
